hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1445642345,false,0,0,0,0
1317050017,1445642402,false,0,0,40,1
1101150011,1445641800,false,2,0,22,0
1101020018,1445643000,false,0,0,0,0
1434020015,1445642375,false,0,0,1,0
0439010518,1445641505,false,1,0,13,1
0601160016,,false,0,0,20,0
0401180014,1445641505,false,2,0,62,3
1317040011,1445642402,false,1,0,4,0
1142120001,1445642402,false,1,0,17,0
1145010010,1445641140,false,2,0,6,0
0602030026,1445642100,true,1,4,38,0
1122010012,1445642385,false,3,0,24,0
0943030019,1445642340,false,0,0,0,0
1536030075,1445642400,false,3,0,0,0
0936060016,1445642400,false,2,0,1,0
1131010011,1445642400,false,1,32,65,1
1301200010,1445642340,false,2,0,5,2
0936050029,1445642400,false,0,0,1,0
1137010024,1445642400,false,0,0,27,0
0501110514,,false,0,0,0,2
0617060018,1445642402,false,1,0,24,1
1331040513,1445642402,false,0,0,9,0
0421040011,1445642403,false,4,0,16,2
1111060015,1445642402,false,0,0,9,0
1132070011,1445642402,false,2,0,86,1
1140010510,1445642402,false,0,0,6,0
1142100017,1445642403,true,1,102,92,2
1302050014,1445642385,true,0,0,0,0
0937010019,1445642404,false,0,0,4,0
1105050012,,false,0,0,0,0
1141310019,,false,2,0,28,0
1141090512,,false,1,0,11,0
1101100011,1445642520,false,2,0,32,0
