hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429892401,false,1,0,33,3
1131050515,1429892342,false,2,0,6,0
0439010518,1429891510,false,2,0,17,0
1101020018,1429893000,false,1,0,9,5
1142120001,1429892401,false,3,0,30,0
1101150011,1429891800,false,4,0,22,0
0936060016,1429892303,false,0,0,0,0
1434020015,1429892232,false,1,0,1,0
1145010010,1429890540,false,0,0,17,0
0401180014,1429891510,false,1,8,105,5
1302050014,1429892403,false,4,0,38,2
1122010012,1429892386,false,3,0,21,3
1317040011,1429892402,false,2,0,4,0
1536030075,1429892400,false,1,0,2,0
0601160016,,false,6,0,25,2
0936050029,1429892400,false,0,0,1,0
1301200010,1429892400,false,0,0,16,0
1137010024,1429892390,false,0,0,20,0
0501110514,,false,2,0,6,0
0617060018,1429892402,false,2,0,53,1
1331040513,1429892401,false,3,0,4,0
0943030019,1429892400,false,1,0,4,0
0421040011,1429892402,false,5,0,15,1
1131010011,1429892400,true,7,27,51,3
1132070011,1429892401,false,11,0,145,2
1111060015,1429892401,false,0,0,38,0
0602030026,1429892100,false,0,0,42,1
1142100017,1429892401,false,0,0,135,1
1140010510,1429892401,false,1,0,10,0
0937010019,1429892403,false,0,0,3,2
1141090512,,false,0,0,8,0
1105050012,,false,0,0,0,0
1141310019,,false,4,0,22,0
1101100011,1429892520,false,1,45,27,0
