hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1444477143,false,1,0,0,0
1101150011,1444476600,true,10,7,25,0
1434020015,1444477055,false,3,0,0,0
1101020018,1444478400,false,3,0,6,3
1142120001,1444477202,false,6,0,11,1
0601160016,,false,3,0,3,1
0439010518,1444475103,false,0,0,8,0
0602030026,1444476899,false,0,0,37,0
1317040011,1444477202,false,7,0,7,0
1145010010,1444476540,false,4,0,6,1
0401180014,1444475103,false,3,0,62,2
0936060016,1444477200,false,2,0,0,0
1122010012,1444477198,false,7,0,18,0
1301200010,1444477140,false,4,0,3,1
1536030075,1444477200,false,2,0,6,0
0936050029,1444477200,false,0,0,2,0
1137010024,1444477201,false,0,0,9,0
1131010011,1444477200,false,10,29,33,0
0617060018,1444477203,false,4,0,28,0
0943030019,1444477140,false,1,0,2,0
1331040513,1444477202,false,3,0,3,1
1317050017,1444477216,false,0,0,17,1
0501110514,,false,2,0,3,2
1132070011,1444477203,false,3,0,58,0
1302050014,1444477192,true,0,0,0,0
1111060015,1444477202,false,3,0,5,0
1140010510,1444477203,false,0,0,0,0
0937010019,1444477204,false,0,0,2,0
1142100017,1444477203,false,1,0,57,1
0421040011,1444477210,false,12,0,10,1
1105050012,,false,2,0,1,0
1141310019,,false,9,0,8,3
1141090512,,false,10,0,4,0
1101100011,1444477320,false,2,0,15,0
