hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1440918002,false,0,0,0,0
1101020018,1440918000,false,2,0,8,0
1101150011,1440917400,true,6,0,33,0
1434020015,1440917912,false,1,0,1,0
1131050515,1440917943,false,2,0,1,2
1142120001,1440918002,false,3,0,24,0
0439010518,1440914703,false,4,0,13,1
0601160016,,false,4,0,7,2
1317040011,1440918002,false,3,0,8,0
0602030026,1440917700,false,2,0,20,0
0401180014,1440914702,false,4,0,54,0
0936060016,1440918000,false,2,0,0,1
1145010010,1440917340,false,1,0,17,0
1302050014,1440917982,false,1,0,8,0
1122010012,1440917979,false,6,0,15,0
1301200010,1440917940,false,4,0,4,2
0936050029,1440918000,false,1,0,5,0
1131010011,1440918000,false,9,30,43,0
1137010024,1440918000,false,0,0,18,0
1536030075,1440918000,false,0,0,3,0
0617060018,1440918003,false,0,0,30,0
1331040513,1440918002,false,2,0,5,1
0943030019,1440918000,true,1,0,4,0
0501110514,,false,1,0,9,1
1111060015,1440918002,false,1,0,3,0
1132070011,1440918002,false,1,0,89,0
1142100017,1440918002,false,2,0,54,9
1140010510,1440918002,false,2,0,5,1
0421040011,1440918009,true,5,0,19,1
1105050012,,false,1,0,3,0
1141090512,,false,7,0,8,0
1141310019,,false,8,0,14,2
0937010019,1440918013,false,0,0,1,0
1101100011,1440918120,false,6,0,24,0
