hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1431961202,false,4,0,54,4
1101020018,1431961200,false,1,0,3,1
0601160016,,true,2,0,28,0
0936060016,1431961029,false,2,0,1,0
1434020015,1431961113,false,1,0,1,0
1145010010,1431959940,true,1,0,39,0
0439010518,1431957910,false,0,0,15,0
1302050014,1431961206,true,2,1,61,5
1142120001,1431961202,false,6,0,37,0
0401180014,1431957910,false,1,5,80,3
1101150011,1431960600,true,3,16,30,0
1301200010,1431961200,false,5,0,31,2
1317040011,1431961202,false,0,0,8,0
0936050029,1431961200,false,1,0,2,0
0501110514,,false,2,0,8,0
1536030075,1431961200,false,0,0,5,0
1331040513,1431961201,false,2,13,21,0
0617060018,1431961202,false,1,0,21,1
0943030019,1431961200,false,0,0,4,1
1131050515,1431961143,false,7,0,8,0
1137010024,1431961197,false,0,0,32,0
0421040011,1431961202,true,2,8,35,1
1131010011,1431961200,false,4,32,63,1
0602030026,1431960900,true,0,13,54,0
0937010019,1431961204,false,0,0,6,0
1132070011,1431961202,true,8,85,214,0
1111060015,1431961202,false,1,0,32,0
1142100017,1431961202,true,0,135,133,2
1140010510,1431961202,false,0,0,38,0
1122010012,1431961178,null,3,0,34,0
1141090512,,false,4,0,0,0
1105050012,,false,0,0,0,0
1141310019,,false,5,0,48,0
1101100011,1431961320,false,2,53,38,0
